"Data_Source","Sample_ID","Pathology","Gender","Super_Population","Population"
"1000 Genomes","HG00288","Control","Female","EUR","FIN"
"1000 Genomes","HG00290","Control","Male","EUR","FIN"
"1000 Genomes","HG00304","Control","Female","EUR","FIN"
"1000 Genomes","HG00306","Control","Female","EUR","FIN"
"1000 Genomes","HG00308","Control","Male","EUR","FIN"
"1000 Genomes","HG00309","Control","Female","EUR","FIN"
"1000 Genomes","HG00310","Control","Male","EUR","FIN"
"1000 Genomes","HG00311","Control","Male","EUR","FIN"
"1000 Genomes","HG00313","Control","Female","EUR","FIN"
"1000 Genomes","HG00315","Control","Female","EUR","FIN"
"1000 Genomes","HG00318","Control","Female","EUR","FIN"
"1000 Genomes","HG00319","Control","Female","EUR","FIN"
"1000 Genomes","HG00320","Control","Female","EUR","FIN"
"1000 Genomes","HG00321","Control","Male","EUR","FIN"
"1000 Genomes","HG00323","Control","Female","EUR","FIN"
"1000 Genomes","HG00324","Control","Female","EUR","FIN"
"1000 Genomes","HG00325","Control","Male","EUR","FIN"
"1000 Genomes","HG00326","Control","Female","EUR","FIN"
"1000 Genomes","HG00327","Control","Female","EUR","FIN"
"1000 Genomes","HG00328","Control","Female","EUR","FIN"
"1000 Genomes","HG00329","Control","Male","EUR","FIN"
"1000 Genomes","HG00330","Control","Female","EUR","FIN"
"1000 Genomes","HG00331","Control","Female","EUR","FIN"
"1000 Genomes","HG00332","Control","Female","EUR","FIN"
"1000 Genomes","HG00334","Control","Female","EUR","FIN"
"1000 Genomes","HG00335","Control","Male","EUR","FIN"
"1000 Genomes","HG00336","Control","Male","EUR","FIN"
"1000 Genomes","HG00337","Control","Female","EUR","FIN"
"1000 Genomes","HG00338","Control","Male","EUR","FIN"
"1000 Genomes","HG00339","Control","Female","EUR","FIN"
"1000 Genomes","HG00341","Control","Male","EUR","FIN"
"1000 Genomes","HG00342","Control","Male","EUR","FIN"
"1000 Genomes","HG00343","Control","Female","EUR","FIN"
"1000 Genomes","HG00344","Control","Female","EUR","FIN"
"1000 Genomes","HG00345","Control","Male","EUR","FIN"
"1000 Genomes","HG00346","Control","Female","EUR","FIN"
"1000 Genomes","HG00349","Control","Female","EUR","FIN"
"1000 Genomes","HG00350","Control","Female","EUR","FIN"
"1000 Genomes","HG00351","Control","Male","EUR","FIN"
"1000 Genomes","HG00353","Control","Female","EUR","FIN"
"1000 Genomes","HG00355","Control","Female","EUR","FIN"
"1000 Genomes","HG00356","Control","Female","EUR","FIN"
"1000 Genomes","HG00357","Control","Female","EUR","FIN"
"1000 Genomes","HG00358","Control","Male","EUR","FIN"
"1000 Genomes","HG00360","Control","Male","EUR","FIN"
"1000 Genomes","HG00361","Control","Female","EUR","FIN"
"1000 Genomes","HG00362","Control","Female","EUR","FIN"
"1000 Genomes","HG00364","Control","Female","EUR","FIN"
"1000 Genomes","HG00365","Control","Female","EUR","FIN"
"1000 Genomes","HG00366","Control","Male","EUR","FIN"
"1000 Genomes","HG00367","Control","Female","EUR","FIN"
"1000 Genomes","HG00368","Control","Female","EUR","FIN"
"1000 Genomes","HG00369","Control","Male","EUR","FIN"
"1000 Genomes","HG00371","Control","Male","EUR","FIN"
"1000 Genomes","HG00372","Control","Male","EUR","FIN"
"1000 Genomes","HG00373","Control","Female","EUR","FIN"
"1000 Genomes","HG00375","Control","Male","EUR","FIN"
"1000 Genomes","HG00376","Control","Female","EUR","FIN"
"1000 Genomes","HG00378","Control","Female","EUR","FIN"
"1000 Genomes","HG00379","Control","Female","EUR","FIN"
"1000 Genomes","HG00380","Control","Female","EUR","FIN"
"1000 Genomes","HG00381","Control","Female","EUR","FIN"
"1000 Genomes","HG00382","Control","Male","EUR","FIN"
"1000 Genomes","HG00383","Control","Female","EUR","FIN"
"1000 Genomes","HG00384","Control","Female","EUR","FIN"
"1000 Genomes","HG00155","Control","Male","EUR","GBR"
"1000 Genomes","HG00146","Control","Female","EUR","GBR"
"1000 Genomes","HG00158","Control","Female","EUR","GBR"
"1000 Genomes","HG00096","Control","Male","EUR","GBR"
"1000 Genomes","HG00097","Control","Female","EUR","GBR"
"1000 Genomes","HG00099","Control","Female","EUR","GBR"
"1000 Genomes","HG00100","Control","Female","EUR","GBR"
"1000 Genomes","HG00101","Control","Male","EUR","GBR"
"1000 Genomes","HG00102","Control","Female","EUR","GBR"
"1000 Genomes","HG00103","Control","Male","EUR","GBR"
"1000 Genomes","HG00105","Control","Male","EUR","GBR"
"1000 Genomes","HG00106","Control","Female","EUR","GBR"
"1000 Genomes","HG00107","Control","Male","EUR","GBR"
"1000 Genomes","HG00108","Control","Male","EUR","GBR"
"1000 Genomes","HG00109","Control","Male","EUR","GBR"
"1000 Genomes","HG00110","Control","Female","EUR","GBR"
"1000 Genomes","HG00111","Control","Female","EUR","GBR"
"1000 Genomes","HG00112","Control","Male","EUR","GBR"
"1000 Genomes","HG00113","Control","Male","EUR","GBR"
"1000 Genomes","HG00114","Control","Male","EUR","GBR"
"1000 Genomes","HG00115","Control","Male","EUR","GBR"
"1000 Genomes","HG00116","Control","Male","EUR","GBR"
"1000 Genomes","HG00117","Control","Male","EUR","GBR"
"1000 Genomes","HG00118","Control","Female","EUR","GBR"
"1000 Genomes","HG00119","Control","Male","EUR","GBR"
"1000 Genomes","HG00120","Control","Female","EUR","GBR"
"1000 Genomes","HG00121","Control","Female","EUR","GBR"
"1000 Genomes","HG00122","Control","Female","EUR","GBR"
"1000 Genomes","HG00123","Control","Female","EUR","GBR"
"1000 Genomes","HG00125","Control","Female","EUR","GBR"
"1000 Genomes","HG00126","Control","Male","EUR","GBR"
"1000 Genomes","HG00127","Control","Female","EUR","GBR"
"1000 Genomes","HG00128","Control","Female","EUR","GBR"
"1000 Genomes","HG00129","Control","Male","EUR","GBR"
"1000 Genomes","HG00130","Control","Female","EUR","GBR"
"1000 Genomes","HG00131","Control","Male","EUR","GBR"
"1000 Genomes","HG00132","Control","Female","EUR","GBR"
"1000 Genomes","HG00133","Control","Female","EUR","GBR"
"1000 Genomes","HG00136","Control","Male","EUR","GBR"
"1000 Genomes","HG00137","Control","Female","EUR","GBR"
"1000 Genomes","HG00138","Control","Male","EUR","GBR"
"1000 Genomes","HG00139","Control","Male","EUR","GBR"
"1000 Genomes","HG00140","Control","Male","EUR","GBR"
"1000 Genomes","HG00141","Control","Male","EUR","GBR"
"1000 Genomes","HG00142","Control","Male","EUR","GBR"
"1000 Genomes","HG00143","Control","Male","EUR","GBR"
"1000 Genomes","HG00145","Control","Male","EUR","GBR"
"1000 Genomes","HG00148","Control","Male","EUR","GBR"
"1000 Genomes","HG00149","Control","Male","EUR","GBR"
"1000 Genomes","HG00150","Control","Female","EUR","GBR"
"1000 Genomes","HG00151","Control","Male","EUR","GBR"
"1000 Genomes","HG00154","Control","Female","EUR","GBR"
"1000 Genomes","HG00157","Control","Male","EUR","GBR"
"1000 Genomes","HG00159","Control","Male","EUR","GBR"
"1000 Genomes","HG00160","Control","Male","EUR","GBR"
"1000 Genomes","HG00231","Control","Female","EUR","GBR"
"1000 Genomes","HG00232","Control","Female","EUR","GBR"
"1000 Genomes","HG00233","Control","Female","EUR","GBR"
"1000 Genomes","HG00234","Control","Male","EUR","GBR"
"1000 Genomes","HG00235","Control","Female","EUR","GBR"
"1000 Genomes","HG00236","Control","Female","EUR","GBR"
"1000 Genomes","HG00237","Control","Female","EUR","GBR"
"1000 Genomes","HG00238","Control","Female","EUR","GBR"
"1000 Genomes","HG00239","Control","Female","EUR","GBR"
"1000 Genomes","HG00240","Control","Female","EUR","GBR"
"1000 Genomes","HG00242","Control","Male","EUR","GBR"
"1000 Genomes","HG00243","Control","Male","EUR","GBR"
"1000 Genomes","HG00244","Control","Male","EUR","GBR"
"1000 Genomes","HG00245","Control","Female","EUR","GBR"
"1000 Genomes","HG00246","Control","Male","EUR","GBR"
"1000 Genomes","HG00250","Control","Female","EUR","GBR"
"1000 Genomes","HG00251","Control","Male","EUR","GBR"
"1000 Genomes","HG00252","Control","Male","EUR","GBR"
"1000 Genomes","HG00253","Control","Female","EUR","GBR"
"1000 Genomes","HG00254","Control","Female","EUR","GBR"
"1000 Genomes","HG00255","Control","Female","EUR","GBR"
"1000 Genomes","HG00256","Control","Male","EUR","GBR"
"1000 Genomes","HG00257","Control","Female","EUR","GBR"
"1000 Genomes","HG00258","Control","Female","EUR","GBR"
"1000 Genomes","HG00259","Control","Female","EUR","GBR"
"1000 Genomes","HG00260","Control","Male","EUR","GBR"
"1000 Genomes","HG00261","Control","Female","EUR","GBR"
"1000 Genomes","HG00262","Control","Female","EUR","GBR"
"1000 Genomes","HG00263","Control","Female","EUR","GBR"
"1000 Genomes","HG00264","Control","Male","EUR","GBR"
"1000 Genomes","HG00265","Control","Male","EUR","GBR"
"1000 Genomes","HG01334","Control","Male","EUR","GBR"
"1000 Genomes","HG01789","Control","Male","EUR","GBR"
"1000 Genomes","HG01790","Control","Female","EUR","GBR"
"1000 Genomes","HG01791","Control","Male","EUR","GBR"
"1000 Genomes","HG02215","Control","Female","EUR","GBR"
"1000 Genomes","NA20868","Control","Female","SAS","GIH"
"1000 Genomes","NA20886","Control","Female","SAS","GIH"
"1000 Genomes","NA20910","Control","Female","SAS","GIH"
"1000 Genomes","NA20845","Control","Male","SAS","GIH"
"1000 Genomes","NA20846","Control","Male","SAS","GIH"
"1000 Genomes","NA20847","Control","Female","SAS","GIH"
"1000 Genomes","NA20849","Control","Female","SAS","GIH"
"1000 Genomes","NA20850","Control","Male","SAS","GIH"
"1000 Genomes","NA20851","Control","Female","SAS","GIH"
"1000 Genomes","NA20852","Control","Male","SAS","GIH"
"1000 Genomes","NA20853","Control","Female","SAS","GIH"
"1000 Genomes","NA20854","Control","Female","SAS","GIH"
"1000 Genomes","NA20856","Control","Female","SAS","GIH"
"1000 Genomes","NA20858","Control","Male","SAS","GIH"
"1000 Genomes","NA20859","Control","Female","SAS","GIH"
"1000 Genomes","NA20861","Control","Male","SAS","GIH"
"1000 Genomes","NA20862","Control","Female","SAS","GIH"
"1000 Genomes","NA20863","Control","Male","SAS","GIH"
"1000 Genomes","NA20864","Control","Male","SAS","GIH"
"1000 Genomes","NA20866","Control","Male","SAS","GIH"
"1000 Genomes","NA20867","Control","Male","SAS","GIH"
"1000 Genomes","NA20869","Control","Female","SAS","GIH"
"1000 Genomes","NA20870","Control","Male","SAS","GIH"
"1000 Genomes","NA20872","Control","Female","SAS","GIH"
"1000 Genomes","NA20874","Control","Female","SAS","GIH"
"1000 Genomes","NA20875","Control","Female","SAS","GIH"
"1000 Genomes","NA20876","Control","Female","SAS","GIH"
"1000 Genomes","NA20877","Control","Female","SAS","GIH"
"1000 Genomes","NA20878","Control","Female","SAS","GIH"
"1000 Genomes","NA20881","Control","Female","SAS","GIH"
"1000 Genomes","NA20882","Control","Female","SAS","GIH"
"1000 Genomes","NA20884","Control","Male","SAS","GIH"
"1000 Genomes","NA20885","Control","Male","SAS","GIH"
"1000 Genomes","NA20887","Control","Male","SAS","GIH"
"1000 Genomes","NA20888","Control","Female","SAS","GIH"
"1000 Genomes","NA20889","Control","Male","SAS","GIH"
"1000 Genomes","NA20890","Control","Male","SAS","GIH"
"1000 Genomes","NA20891","Control","Male","SAS","GIH"
"1000 Genomes","NA20892","Control","Female","SAS","GIH"
"1000 Genomes","NA20894","Control","Female","SAS","GIH"
"1000 Genomes","NA20895","Control","Male","SAS","GIH"
"1000 Genomes","NA20896","Control","Female","SAS","GIH"
"1000 Genomes","NA20897","Control","Male","SAS","GIH"
"1000 Genomes","NA20899","Control","Female","SAS","GIH"
"1000 Genomes","NA20900","Control","Female","SAS","GIH"
"1000 Genomes","NA20901","Control","Male","SAS","GIH"
"1000 Genomes","NA20902","Control","Female","SAS","GIH"
"1000 Genomes","NA20903","Control","Male","SAS","GIH"
"1000 Genomes","NA20904","Control","Male","SAS","GIH"
"1000 Genomes","NA20905","Control","Male","SAS","GIH"
"1000 Genomes","NA20906","Control","Female","SAS","GIH"
"1000 Genomes","NA20908","Control","Female","SAS","GIH"
"1000 Genomes","NA20911","Control","Male","SAS","GIH"
"1000 Genomes","NA21086","Control","Female","SAS","GIH"
"1000 Genomes","NA21087","Control","Male","SAS","GIH"
"1000 Genomes","NA21088","Control","Female","SAS","GIH"
"1000 Genomes","NA21089","Control","Female","SAS","GIH"
"1000 Genomes","NA21090","Control","Male","SAS","GIH"
"1000 Genomes","NA21091","Control","Male","SAS","GIH"
"1000 Genomes","NA21092","Control","Male","SAS","GIH"
"1000 Genomes","NA21093","Control","Male","SAS","GIH"
"1000 Genomes","NA21094","Control","Male","SAS","GIH"
"1000 Genomes","NA21095","Control","Male","SAS","GIH"
"1000 Genomes","NA21097","Control","Female","SAS","GIH"
"1000 Genomes","NA21098","Control","Male","SAS","GIH"
"1000 Genomes","NA21099","Control","Male","SAS","GIH"
"1000 Genomes","NA21100","Control","Male","SAS","GIH"
"1000 Genomes","NA21101","Control","Female","SAS","GIH"
"1000 Genomes","NA21102","Control","Female","SAS","GIH"
"1000 Genomes","NA21103","Control","Female","SAS","GIH"
"1000 Genomes","NA21104","Control","Male","SAS","GIH"
"1000 Genomes","NA21105","Control","Male","SAS","GIH"
"1000 Genomes","NA21106","Control","Female","SAS","GIH"
"1000 Genomes","NA21107","Control","Male","SAS","GIH"
"1000 Genomes","NA21108","Control","Female","SAS","GIH"
"1000 Genomes","NA21109","Control","Male","SAS","GIH"
"1000 Genomes","NA21110","Control","Female","SAS","GIH"
"1000 Genomes","NA21111","Control","Male","SAS","GIH"
"1000 Genomes","NA21112","Control","Male","SAS","GIH"
"1000 Genomes","NA21113","Control","Male","SAS","GIH"
"1000 Genomes","NA21114","Control","Male","SAS","GIH"
"1000 Genomes","NA21115","Control","Male","SAS","GIH"
"1000 Genomes","NA21116","Control","Male","SAS","GIH"
"1000 Genomes","NA21117","Control","Male","SAS","GIH"
"1000 Genomes","NA21118","Control","Male","SAS","GIH"
"1000 Genomes","NA21119","Control","Male","SAS","GIH"
"1000 Genomes","NA21120","Control","Female","SAS","GIH"
"1000 Genomes","NA21122","Control","Female","SAS","GIH"
"1000 Genomes","NA21123","Control","Male","SAS","GIH"
"1000 Genomes","NA21124","Control","Male","SAS","GIH"
"1000 Genomes","NA21125","Control","Female","SAS","GIH"
"1000 Genomes","NA21126","Control","Male","SAS","GIH"
"1000 Genomes","NA21127","Control","Male","SAS","GIH"
"1000 Genomes","NA21128","Control","Male","SAS","GIH"
"1000 Genomes","NA21129","Control","Male","SAS","GIH"
"1000 Genomes","NA21130","Control","Male","SAS","GIH"
"1000 Genomes","NA21133","Control","Male","SAS","GIH"
"1000 Genomes","NA21135","Control","Male","SAS","GIH"
"1000 Genomes","NA21137","Control","Female","SAS","GIH"
"1000 Genomes","NA21141","Control","Female","SAS","GIH"
"1000 Genomes","NA21142","Control","Female","SAS","GIH"
"1000 Genomes","NA21143","Control","Female","SAS","GIH"
"1000 Genomes","NA21144","Control","Female","SAS","GIH"
"1000 Genomes","HG03024","Control","Male","AFR","GWD"
"1000 Genomes","HG03025","Control","Female","AFR","GWD"
"1000 Genomes","HG03027","Control","Male","AFR","GWD"
"1000 Genomes","HG03028","Control","Female","AFR","GWD"
"1000 Genomes","HG03039","Control","Male","AFR","GWD"
"1000 Genomes","HG03040","Control","Female","AFR","GWD"
"1000 Genomes","HG03045","Control","Male","AFR","GWD"
"1000 Genomes","HG03046","Control","Female","AFR","GWD"
"1000 Genomes","HG03048","Control","Male","AFR","GWD"
"1000 Genomes","HG03049","Control","Female","AFR","GWD"
"1000 Genomes","HG03240","Control","Male","AFR","GWD"
"1000 Genomes","HG03241","Control","Female","AFR","GWD"
"1000 Genomes","HG03246","Control","Male","AFR","GWD"
"1000 Genomes","HG03247","Control","Female","AFR","GWD"
"1000 Genomes","HG03258","Control","Male","AFR","GWD"
"1000 Genomes","HG03259","Control","Female","AFR","GWD"
"1000 Genomes","HG03538","Control","Male","AFR","GWD"
"1000 Genomes","HG03539","Control","Female","AFR","GWD"
"1000 Genomes","HG02461","Control","Male","AFR","GWD"
"1000 Genomes","HG02462","Control","Female","AFR","GWD"
"1000 Genomes","HG02464","Control","Male","AFR","GWD"
"1000 Genomes","HG02465","Control","Female","AFR","GWD"
"1000 Genomes","HG02561","Control","Male","AFR","GWD"
"1000 Genomes","HG02562","Control","Female","AFR","GWD"
"1000 Genomes","HG02568","Control","Female","AFR","GWD"
"1000 Genomes","HG02570","Control","Male","AFR","GWD"
"1000 Genomes","HG02571","Control","Female","AFR","GWD"
"1000 Genomes","HG02573","Control","Male","AFR","GWD"
"1000 Genomes","HG02574","Control","Female","AFR","GWD"
"1000 Genomes","HG02582","Control","Male","AFR","GWD"
"1000 Genomes","HG02583","Control","Female","AFR","GWD"
"1000 Genomes","HG02585","Control","Male","AFR","GWD"
"1000 Genomes","HG02586","Control","Female","AFR","GWD"
"1000 Genomes","HG02588","Control","Male","AFR","GWD"
"1000 Genomes","HG02589","Control","Female","AFR","GWD"
"1000 Genomes","HG02594","Control","Male","AFR","GWD"
"1000 Genomes","HG02595","Control","Female","AFR","GWD"
"1000 Genomes","HG02610","Control","Male","AFR","GWD"
"1000 Genomes","HG02611","Control","Female","AFR","GWD"
"1000 Genomes","HG02613","Control","Male","AFR","GWD"
"1000 Genomes","HG02614","Control","Female","AFR","GWD"
"1000 Genomes","HG02620","Control","Male","AFR","GWD"
"1000 Genomes","HG02621","Control","Female","AFR","GWD"
"1000 Genomes","HG02623","Control","Male","AFR","GWD"
"1000 Genomes","HG02624","Control","Female","AFR","GWD"
"1000 Genomes","HG02628","Control","Male","AFR","GWD"
"1000 Genomes","HG02629","Control","Female","AFR","GWD"
"1000 Genomes","HG02634","Control","Male","AFR","GWD"
"1000 Genomes","HG02635","Control","Female","AFR","GWD"
"1000 Genomes","HG02642","Control","Male","AFR","GWD"
"1000 Genomes","HG02643","Control","Female","AFR","GWD"
"1000 Genomes","HG02645","Control","Male","AFR","GWD"
"1000 Genomes","HG02646","Control","Female","AFR","GWD"
"1000 Genomes","HG02666","Control","Male","AFR","GWD"
"1000 Genomes","HG02667","Control","Female","AFR","GWD"
"1000 Genomes","HG02675","Control","Male","AFR","GWD"
"1000 Genomes","HG02676","Control","Female","AFR","GWD"
"1000 Genomes","HG02678","Control","Male","AFR","GWD"
"1000 Genomes","HG02679","Control","Female","AFR","GWD"
"1000 Genomes","HG02702","Control","Male","AFR","GWD"
"1000 Genomes","HG02703","Control","Female","AFR","GWD"
"1000 Genomes","HG02715","Control","Male","AFR","GWD"
"1000 Genomes","HG02716","Control","Female","AFR","GWD"
"1000 Genomes","HG02721","Control","Male","AFR","GWD"
"1000 Genomes","HG02722","Control","Female","AFR","GWD"
"1000 Genomes","HG02756","Control","Male","AFR","GWD"
"1000 Genomes","HG02757","Control","Female","AFR","GWD"
"1000 Genomes","HG02759","Control","Male","AFR","GWD"
"1000 Genomes","HG02760","Control","Female","AFR","GWD"
"1000 Genomes","HG02763","Control","Female","AFR","GWD"
"1000 Genomes","HG02768","Control","Male","AFR","GWD"
"1000 Genomes","HG02769","Control","Female","AFR","GWD"
"1000 Genomes","HG02771","Control","Male","AFR","GWD"
"1000 Genomes","HG02772","Control","Female","AFR","GWD"
"1000 Genomes","HG02798","Control","Male","AFR","GWD"
"1000 Genomes","HG02799","Control","Female","AFR","GWD"
"1000 Genomes","HG02804","Control","Male","AFR","GWD"
"1000 Genomes","HG02805","Control","Female","AFR","GWD"
"1000 Genomes","HG02807","Control","Male","AFR","GWD"
"1000 Genomes","HG02808","Control","Female","AFR","GWD"
"1000 Genomes","HG02810","Control","Male","AFR","GWD"
"1000 Genomes","HG02811","Control","Female","AFR","GWD"
"1000 Genomes","HG02813","Control","Male","AFR","GWD"
"1000 Genomes","HG02814","Control","Female","AFR","GWD"
"1000 Genomes","HG02816","Control","Male","AFR","GWD"
"1000 Genomes","HG02817","Control","Female","AFR","GWD"
"1000 Genomes","HG02819","Control","Male","AFR","GWD"
"1000 Genomes","HG02820","Control","Female","AFR","GWD"
"1000 Genomes","HG02836","Control","Male","AFR","GWD"
"1000 Genomes","HG02837","Control","Female","AFR","GWD"
"1000 Genomes","HG02839","Control","Male","AFR","GWD"
"1000 Genomes","HG02840","Control","Female","AFR","GWD"
"1000 Genomes","HG02851","Control","Male","AFR","GWD"
"1000 Genomes","HG02852","Control","Female","AFR","GWD"
"1000 Genomes","HG02854","Control","Male","AFR","GWD"
"1000 Genomes","HG02855","Control","Female","AFR","GWD"
"1000 Genomes","HG02860","Control","Male","AFR","GWD"
"1000 Genomes","HG02861","Control","Female","AFR","GWD"
"1000 Genomes","HG02870","Control","Female","AFR","GWD"
"1000 Genomes","HG02878","Control","Male","AFR","GWD"
"1000 Genomes","HG02879","Control","Female","AFR","GWD"
"1000 Genomes","HG02881","Control","Male","AFR","GWD"
"1000 Genomes","HG02882","Control","Female","AFR","GWD"
"1000 Genomes","HG02884","Control","Male","AFR","GWD"
"1000 Genomes","HG02885","Control","Female","AFR","GWD"
"1000 Genomes","HG02887","Control","Male","AFR","GWD"
"1000 Genomes","HG02888","Control","Female","AFR","GWD"
"1000 Genomes","HG02890","Control","Male","AFR","GWD"
"1000 Genomes","HG02891","Control","Female","AFR","GWD"
"1000 Genomes","HG02895","Control","Male","AFR","GWD"
"1000 Genomes","HG02896","Control","Female","AFR","GWD"
"1000 Genomes","HG02982","Control","Male","AFR","GWD"
"1000 Genomes","HG02983","Control","Female","AFR","GWD"
"1000 Genomes","HG01500","Control","Male","EUR","IBS"
"1000 Genomes","HG01501","Control","Female","EUR","IBS"
"1000 Genomes","HG01503","Control","Male","EUR","IBS"
"1000 Genomes","HG01504","Control","Female","EUR","IBS"
"1000 Genomes","HG01506","Control","Male","EUR","IBS"
"1000 Genomes","HG01507","Control","Female","EUR","IBS"
"1000 Genomes","HG01509","Control","Male","EUR","IBS"
"1000 Genomes","HG01510","Control","Female","EUR","IBS"
"1000 Genomes","HG01512","Control","Male","EUR","IBS"
"1000 Genomes","HG01513","Control","Female","EUR","IBS"
"1000 Genomes","HG01515","Control","Male","EUR","IBS"
"1000 Genomes","HG01516","Control","Female","EUR","IBS"
"1000 Genomes","HG01518","Control","Male","EUR","IBS"
"1000 Genomes","HG01519","Control","Female","EUR","IBS"
"1000 Genomes","HG01521","Control","Male","EUR","IBS"
"1000 Genomes","HG01522","Control","Female","EUR","IBS"
"1000 Genomes","HG01524","Control","Male","EUR","IBS"
"1000 Genomes","HG01525","Control","Female","EUR","IBS"
"1000 Genomes","HG01527","Control","Male","EUR","IBS"
"1000 Genomes","HG01528","Control","Female","EUR","IBS"
"1000 Genomes","HG01530","Control","Male","EUR","IBS"
"1000 Genomes","HG01531","Control","Female","EUR","IBS"
"1000 Genomes","HG01536","Control","Male","EUR","IBS"
"1000 Genomes","HG01537","Control","Female","EUR","IBS"
"1000 Genomes","HG01631","Control","Male","EUR","IBS"
"1000 Genomes","HG01632","Control","Female","EUR","IBS"
"1000 Genomes","HG01628","Control","Female","EUR","IBS"
"1000 Genomes","HG01630","Control","Male","EUR","IBS"
"1000 Genomes","HG01625","Control","Male","EUR","IBS"
"1000 Genomes","HG01626","Control","Female","EUR","IBS"
"1000 Genomes","HG01623","Control","Female","EUR","IBS"
"1000 Genomes","HG01624","Control","Male","EUR","IBS"
"1000 Genomes","HG01619","Control","Male","EUR","IBS"
"1000 Genomes","HG01620","Control","Female","EUR","IBS"
"1000 Genomes","HG01617","Control","Male","EUR","IBS"
"1000 Genomes","HG01618","Control","Female","EUR","IBS"
"1000 Genomes","HG01613","Control","Female","EUR","IBS"
"1000 Genomes","HG01615","Control","Male","EUR","IBS"
"1000 Genomes","HG01610","Control","Male","EUR","IBS"
"1000 Genomes","HG01612","Control","Female","EUR","IBS"
"1000 Genomes","HG01607","Control","Female","EUR","IBS"
"1000 Genomes","HG01608","Control","Male","EUR","IBS"
"1000 Genomes","HG01605","Control","Female","EUR","IBS"
"1000 Genomes","HG01606","Control","Male","EUR","IBS"
"1000 Genomes","HG01602","Control","Female","EUR","IBS"
"1000 Genomes","HG01603","Control","Male","EUR","IBS"
"1000 Genomes","HG01668","Control","Female","EUR","IBS"
"1000 Genomes","HG01669","Control","Male","EUR","IBS"
"1000 Genomes","HG01670","Control","Female","EUR","IBS"
"1000 Genomes","HG01672","Control","Male","EUR","IBS"
"1000 Genomes","HG01673","Control","Female","EUR","IBS"
"1000 Genomes","HG01675","Control","Male","EUR","IBS"
"1000 Genomes","HG01676","Control","Female","EUR","IBS"
"1000 Genomes","HG01678","Control","Male","EUR","IBS"
"1000 Genomes","HG01679","Control","Female","EUR","IBS"
"1000 Genomes","HG01680","Control","Male","EUR","IBS"
"1000 Genomes","HG01682","Control","Male","EUR","IBS"
"1000 Genomes","HG01684","Control","Female","EUR","IBS"
"1000 Genomes","HG01685","Control","Female","EUR","IBS"
"1000 Genomes","HG01686","Control","Male","EUR","IBS"
"1000 Genomes","HG01694","Control","Male","EUR","IBS"
"1000 Genomes","HG01695","Control","Female","EUR","IBS"
"1000 Genomes","HG01697","Control","Female","EUR","IBS"
"1000 Genomes","HG01699","Control","Male","EUR","IBS"
"1000 Genomes","HG01700","Control","Male","EUR","IBS"
"1000 Genomes","HG01702","Control","Female","EUR","IBS"
"1000 Genomes","HG01704","Control","Female","EUR","IBS"
"1000 Genomes","HG01705","Control","Male","EUR","IBS"
"1000 Genomes","HG01707","Control","Female","EUR","IBS"
"1000 Genomes","HG01708","Control","Male","EUR","IBS"
"1000 Genomes","HG01709","Control","Male","EUR","IBS"
"1000 Genomes","HG01710","Control","Female","EUR","IBS"
"1000 Genomes","HG01746","Control","Female","EUR","IBS"
"1000 Genomes","HG01747","Control","Male","EUR","IBS"
"1000 Genomes","HG01756","Control","Male","EUR","IBS"
"1000 Genomes","HG01757","Control","Female","EUR","IBS"
"1000 Genomes","HG01761","Control","Male","EUR","IBS"
"1000 Genomes","HG01762","Control","Female","EUR","IBS"
"1000 Genomes","HG01765","Control","Male","EUR","IBS"
"1000 Genomes","HG01766","Control","Female","EUR","IBS"
"1000 Genomes","HG01767","Control","Male","EUR","IBS"
"1000 Genomes","HG01768","Control","Female","EUR","IBS"
"1000 Genomes","HG01770","Control","Female","EUR","IBS"
"1000 Genomes","HG01771","Control","Male","EUR","IBS"
"1000 Genomes","HG01773","Control","Female","EUR","IBS"
"1000 Genomes","HG01775","Control","Male","EUR","IBS"
"1000 Genomes","HG01776","Control","Female","EUR","IBS"
"1000 Genomes","HG01777","Control","Male","EUR","IBS"
"1000 Genomes","HG01779","Control","Female","EUR","IBS"
"1000 Genomes","HG01781","Control","Male","EUR","IBS"
"1000 Genomes","HG01783","Control","Male","EUR","IBS"
"1000 Genomes","HG01784","Control","Female","EUR","IBS"
"1000 Genomes","HG01785","Control","Male","EUR","IBS"
"1000 Genomes","HG01786","Control","Female","EUR","IBS"
"1000 Genomes","HG02219","Control","Male","EUR","IBS"
"1000 Genomes","HG02220","Control","Female","EUR","IBS"
"1000 Genomes","HG02221","Control","Male","EUR","IBS"
"1000 Genomes","HG02223","Control","Female","EUR","IBS"
"1000 Genomes","HG02224","Control","Male","EUR","IBS"
"1000 Genomes","HG02230","Control","Female","EUR","IBS"
"1000 Genomes","HG02231","Control","Male","EUR","IBS"
"1000 Genomes","HG02232","Control","Female","EUR","IBS"
"1000 Genomes","HG02233","Control","Male","EUR","IBS"
"1000 Genomes","HG02235","Control","Female","EUR","IBS"
"1000 Genomes","HG02236","Control","Male","EUR","IBS"
"1000 Genomes","HG02238","Control","Male","EUR","IBS"
"1000 Genomes","HG02239","Control","Female","EUR","IBS"
"1000 Genomes","HG03871","Control","Male","SAS","ITU"
"1000 Genomes","HG04206","Control","Male","SAS","ITU"
